CODIGO,CATEGORIA,DETALLE,P_UNIT,P_CUARTO,P_DOCENA,STOCK,C_PROMO,P_PROMO,COSTO_REAL,MARGEN_UNI
PNG124,CASA,PLUMERO,12.00,,,3,no.png,0.00,0.00,0.00
BC106,PLASTIQUERIA,BALDE  MI NENA    7  LTS,10.00,,,2,no.png,0.00,0.00,0.00
PO18H,PLASTIQUERIA,DISP. DE HUEVO,18.00,0,0,2,no.png,0.00,0.00,0.00
PO22H,PLASTIQUERIA,DISPENSADOR DE HUEVO,22.00,.0,0,1,no.png,0.00,0.00,0.00
COND35,PLASTIQUERIA,ESPECIERO,35.00,0,0,1,no.png,0.00,0.00,0.00
BC16R,BOLSA CIERRE,BOLSA CIERRE 16,16.00,,,29,no.png,0.00,0.00,0.00
BC14R,BOLSA C/ CIERRE,BOLSA C/ CIERRE 14,14.00,0,0,27,no.png,0.00,0.00,0.00
T73025,BEBES,MEDIA PLANT. DE GOMA,25.00,70.00,0,4,no.png,0.00,0.00,0.00
T73020,MEDIA BEBE,MEDIA DE BEBE C/ ADORNO,15.00,42.00,,9,no.png,0.00,0.00,0.00
BFB2570,BRALET DAMA,FREE BRA LATEX,25.00,70.00,,12,no.png,0.00,0.00,0.00
SOM3512,SOMBRILLA,SOMBRILLAS GRANDES,35.00,0,0,15,no.png,0.00,0.00,0.00
CACI22,CAJA REGALO,CAJA 2 LADOS FELIZ DIA,10.00,,,12,no.png,0.00,0.00,0.00
CACI2,CAJA REGALO MAMA,C. REG. MAMA,12.00,0,0,12,no.png,0.00,0.00,0.00
CI1010,CAJA REGALO,CAJA LARGA REG.,10,0,0,12,no.png,0.00,0.00,0.00
MAL2604,MALETAS FIBRA,M. CABINERAS F. M,260.00,0,0,8,no.png,0.00,0.00,0.00
MAL3004,MALETAS FIBRA,MALETA FIBRA GRANDE,300.00,0,,4,no.png,0.00,0.00,0.00
7750672002989,JABONCILLO,ROMEO FLORAR 4,4.00,,,0,no.png,0.00,0.00,0.00
8993379255442,JABONCILLO,TUTY FRUTY FRESA,4.00,,,0,no.png,0.00,0.00,0.00
8993379255466,JABONCILLOS,TUTY FRUTY UVA,4.00,,,0,no.png,0.00,0.00,0.00
8993379255473,JABONCILLO,TUTY FRUTY LIMON,4.00,,,0,no.png,0.00,0.00,0.00
8993379255459,JABONCILLO,TUTY FRUTY MANZANA,4.00,,,0,no.png,0.00,0.00,0.00
8997229582382,JABONCILLO,P WDE LUX,3.00,,,1,no.png,0.00,0.00,0.00
6955050990808,EXFOLIANTE,EXFOLIANTE,SHERBET BODY SCRUB,20.00,,1,no.png,0.00,0.00,0.00
6931848008115,EXFOLIANTE,FLAYER SECRET CARBON,20.00,,,0,no.png,0.00,0.00,0.00
7756719002943,PLASENTA,PLASENTA LIFE,27.00,,,1,no.png,0.00,0.00,0.00
7899563217863,JABON,NATURE MISTUREBA,35.00,,,3,no.png,0.00,0.00,0.00
7899563217856,JABON,NATURA BALOLU,35.00,,,2,no.png,0.00,0.00,0.00
7908371686768,JABON,LIMPIESA JENTIL,48.00,,,2,no.png,0.00,0.00,0.00
0014189,JABON,PETTY PONPON,10.00,,,1,no.png,0.00,0.00,0.00
7908371629772,JABON,LIMPIEZA SIN RESECAR,35.00,,,1,no.png,0.00,0.00,0.00
7909883081065,JABON,JABON DE BEBE,35.00,,,1,no.png,0.00,0.00,0.00
0013875,POLVO,POLVOS COMPACTOS ANTI EDAD,50.00,,,0,no.png,0.00,0.00,0.00
0013294,POLVO,POLVOS SUELTOS MINERALES,50.00,,,1,no.png,0.00,0.00,0.00
0013432,POLVO,POLVOS COMPACTO ANTIEDAD,40.00,,,2,no.png,0.00,0.00,0.00
7909189217342,RUBOR,RUBOR EN POLVO FACIAL,33.00,,,1,no.png,0.00,0.00,0.00
7908371686645,MASCARA,MASCARA FORTALESEDORA,35.00,,,4,no.png,0.00,0.00,0.00
7908132258203,MASCARA,MASCARA RECONSTRUCTORA,35.00,,,3,no.png,0.00,0.00,0.00
6955050990792,EXFOLIANTE,ALOE VERA,20.00,,,0,no.png,0.00,0.00,0.00
7702354959616,COLAJENO,FUERZA I CRECIMIENTO,20.00,,,4,no.png,0.00,0.00,0.00
7702354946913,BIOKERATINA,MAS LACIO CONTROL,20.00,00,00,1,no.png,0.00,0.00,0.00
7702354951368,CELULAS MADRE,CONTROL CAIDA,20.00,0,0,4,no.png,0.00,0.00,0.00
0014017,RELLENO I EFECTO,RELLENO I EFECTO LIFT,67.00,,,4,no.png,0.00,0.00,0.00
0012111,BASE LIQUIDA,BASE LIQUIDA IDRATANTE,52.00,,,2,no.png,0.00,0.00,0.00
7908371672426,TODO DIA,UTRCION PROBIOTICO,35.00,,,1,no.png,0.00,0.00,0.00
7909883161323,MASCARILLA,MASCARILLA CONSENTRADA,35.00,,,1,no.png,0.00,0.00,0.00
7909883161224,MASCARILLA,CREMA REPARADORA,35.00,,,5,no.png,0.00,0.00,0.00
0013222,BASE,BASE LIQUIDA MATIFICANTE,52.00,,,1,no.png,0.00,0.00,0.00
7908371632246,BALSAMO CONCENTRADO,ANTI SEÑALES RELLENAS,72.00,,,1,no.png,0.00,0.00,0.00
0013048,SUERO,SUERO INSTAGLOW,65.00,,,1,no.png,0.00,0.00,0.00
0013881,POLVOS,POLVOS SUELTOS UNIVERSALES,64.00,,,2,no.png,0.00,0.00,0.00
0013882,POLVOS,POLVO CON ACIDO HIALURONICO,64.00,,,1,no.png,0.00,0.00,0.00
0013657,DELINEADOR,DELINEADOR PUNTA INTELIGENTE,28.00,,,3,no.png,0.00,0.00,0.00
0013728,DELINEADOR,LARGA DURACION,30.00,,,2,no.png,0.00,0.00,0.00
0013658,DELINEADOR,DELINEADOR WATERPOOL,30.00,,,2,no.png,0.00,0.00,0.00
0013497,BRILLO,BRILLO LAVIA LBOLUMEN,15.00,,,2,no.png,0.00,0.00,0.00
7509552844375,LAVIAL,LAVIAL LIQUIDO,32.00,,,2,no.png,0.00,0.00,0.00
7909189185924,LABIAL,LAPIZ LABIAL ULTRA MATE RUBBY KISS,20.00,,,3,00,00,0.00,0.00
0013381,CORRECTOR LIQUIDO,CORRECTOR LIQUIDO ANTI EDAD,32.00,,,3,no.png,0.00,0.00,0.00
7909189200962,DELINEADOR,DELINEADOR LIQUIDO PARA HOJOS,18.00,,,2,no.png,0.00,0.00,0.00
0014086,LAVIAL,LAVIAL LARGA DURACION,35.00,,,2,no.png,0.00,0.00,0.00
7909189260423,LAPIZ,LAPIZ MARRON OSCURO HUESO,10.00,,,2,no.png,0.00,0.00,0.00
0013102,DELINEADOR,LAPIZ PARA HOJO A PRUEVA DE AGUA,30.00,,,2,no.png,0.00,0.00,0.00
0013373,LAPIZ DE SEJA,LAPIZ DE CEJA MARRON CLARO,20.00,,,2,no.png,0.00,0.00,0.00
0013764,DELINEADOR PARA LAVIOS,DELINEADOR LAVIO NUDE,29.00,,,3,no.png,0.00,0.00,0.00
0013273,PERFILADOR DE CEJAS,PERFILADOR DE CEJAS MARRON CLARO,40.00,,,2,no.png,0.00,0.00,0.00
0013374,DELINEADOR,DELINEADOR MULTI USO A PRUEVA DE AGUA,20.00,,,2,no.png,0.00,0.00,0.00
7909189171675,MASCARA  PARA PESTAÑAS,MASCARA  PARA PESTAÑA,25.00,,,1,no.png,0.00,0.00,0.00
7909189253128,MASCARA,MASCARA ALARGADORA PARA PESTAÑA,26.00,,,1,no.png,0.00,10.00,16.00
7899563279298,MAQUILLAJE,DISFRAS INMEDIATO,45.00,,,4,no.png,0.00,0.00,0.00
0013847,DELINEADR,DELINEADOR A PRUEVA DE AGUA PALO ROSA,20.00,,,2,no.png,0.00,0.00,0.00
0013276,DELINEADOR,DELINEADOR ULTRA NEGRO,35.00,,,1,no.png,0.00,0.00,0.00
0013242,LAVIAL,LAVIAL CRAYON MATE,35.00,,,3,no.png,0.00,0.00,0.00
0014020,TINTA DE LAVIOS,TINTA DE LAVIOS TULIPAN,20.00,,,2,no.png,0.00,0.00,0.00
0013891,SOMBRA,DELINEADOR COMPACTO EN POLVO,38.00,,,1,no.png,0.00,0.00,0.00
0013295,POLVOS,POLVOS SUELTOS MINERALES TONO 2-3,50.00,,,1,no.png,0.00,0.00,0.00
0013295,POLVOS,POLVOS MINERALES TONO 4-5,50.00,,,1,no.png,0.00,0.00,0.00
7908371628416,MAQUILLAJE,PICMENTACION EN CAPAS,92.00,,,2,no.png,0.00,0.00,0.00
0013769,MAQUILLAJE,MASCARA PARA PESTAÑA MARRON,30.00,,,2,no.png,0.00,0.00,0.00
7909883093501,MAQUILLAJA,LAVIAL LIQUIDO MATA,50.00,,,2,no.png,0.00,0.00,0.00
0013768,MAQUILLAJE,MASCARA ALARGADORA,30.00,,,1,no.png,0.00,0.00,0.00
7908132223508,MAQUILLAJA,CERUM PARA CEJAS,45.00,,,2,no.png,0.00,0.00,0.00
7909189354085,MAQUILLAJE,PALETA DE SOMBRAS PARA PARPADOS,25.00,,,1,no.png,0.00,0.00,0.00
0013723,MAQUILLAJE,PALETA MULTI FUNCINAL EN POLVO,58.00,,,1,no.png,0.00,0.00,0.00
0013426,MAQUILLAJE,SOMBRAEN POLVO PARA HOJOS,63.00,,,1,no.png,0.00,0.00,0.00
0013680,AQUILLAJE,SOMBRA RUBORTE LO DIGO CON CHOCOLATES,60.00,,,1,no.png,0.00,0.00,0.00
B$3-C,MAQUILLAJE,PALETA SOMBRAS HOJOS I ROSTROS,60.00,,,1,no.png,0.00,0.00,0.00
0013722,MAQUILLAJE,RUBOR EN POLVO HOJOS I ROSTRO,70.00,,,1,no.png,0.00,0.00,0.00
0011687,MAQUILLAJE,SOMBRAS COMPACTAS EN POLVO,63.00,,,1,no.png,0.00,0.00,0.00
2354252,MAQUILLAJE,RUBOR EN CREMA,15.00,,,3,no.png,0.00,0.00,0.00
0013355,MAQUILLAJE,SOMBRA COMPACTA ARENA,20.00,,,1,no.png,0.00,0.00,0.00
0013356,MAQUILLAJE,SOMBRA COMPACTA EN POLVO LADRILLO,20.00,,,1,no.png,0.00,0.00,0.00
6931848036989,MAQUILLAJE,POLVO COMPACTO FACIAL,15.00,,,1,no.png,0.00,0.00,0.00
7909883019990,MAQUILLAJE,VASE MATE MULTI FUNCINAL,93.00,,,1,no.png,0.00,0.00,0.00
7908132241649,MAQUILLAJE,ESTUCHE DE MAQUILLAJE,96.00,,,1,no.png,0.00,0.00,0.00
7908371661369,MAQUILLAJE,VASE MATE N-19,74.00,,,1,no.png,0.00,0.00,0.00
7908371658680,MAQUILLAJE,LAPIZ RETRCTIL PARA CEJAS,32.00,,,1,no.png,0.00,0.00,0.00
7909189200733,MAQUILLAJE,DELINEADOR PARA HOJJOS MATE,18.00,,,1,no.png,0.00,0.00,0.00
7909189311330,MAQUILLAJE,DELINEADOR PARA HOJOS TURQUESA,18.00,,,1,no.png,0.00,0.00,0.00
7909189274420,MAQUILLLAJE,LAPIZ DELINEADOR DOBLE PARA HOJOS  NEGRO VERDE,12.00,,,1,no.png,0.00,0.00,0.00
7909189274444,MAQUILLAJE,LAPIZ DELINEADOR PARA HOJOS MARSLA ROSA,12.00,,,1,no.png,0.00,0.00,0.00
7909189363568,MAQUILLAJE,DELINEADOR PARA HOJOS NEGRO,18.00,,,1,no.png,0.00,0.00,0.00
041554087604,MAQUILLAJE,LAVIAL LIQUIDO,70.00,,,1,no.png,0.00,0.00,0.00
0013540,MAQUILLAJE,SOMBRA EN CREMA PARA HOJOS ROSADO,10.00,,,1,no.png,0.00,0.00,0.00
7909189185870,MAQUILLAJE,LAPIZ LAVIAL ULTRA MATE,15.00,,,1,no.png,0.00,0.00,0.00
0013765,MAQUILLAJE,DELINEADOR PARA LAVIOS VINO ROJISO,29.00,,,1,no.png,0.00,0.00,0.00
0013763,MAQUILLAJE,DELINEADOR LAVIOS ROJO,29.00,,,1,no.png,0.00,0.00,0.00
0013762,MAQUILLAJR,DELINEADOR LAVIOS COLOR VINO,29.00,,,1,no.png,0.00,0.00,0.00
7909189358861,MAQUILLAJE,DELINEADOR PARA HOJOS SOFISTICADO,15.00,,,1,no.png,0.00,0.00,0.00
0012758,MAQUILLAJE,DELINEADOR EN LAPIZ PARA OJOS COLOR VERDE ESMERALDA,30.00,,,1,no.png,0.00,0.00,0.00
0013182,MAQUILLAJE,SOMBRA EN BARRA AMATISTA,36.00,,,1,no.png,0.00,0.00,0.00
7909189248360,MAQUILLAJE,DELINEADOR RETRACTIL PARA HOJOS COLOR VLACKEST,23.00,,,1,no.png,0.00,0.00,0.00
0013373,MAQUILLAJE,DELINEADOR APRUEVA DE AGUA MARRON CLARO,18.00,,,1,no.png,0.00,0.00,0.00
7909189339341,MAQUILLAJE,LAPIZ DELINEADOR EN GEL PARA HOJOS,23.00,,,1,no.png,0.00,0.00,0.00
0013235,MAQUILLAJE,PLUMON METALICO COLOR PLATA,30.00,,,1,no.png,0.00,0.00,0.00
0013847,MAQUILLAJE,DELINADOR A PRUEVA DE AGUA,20.00,,,1,no.png,0.00,0.00,0.00
0013378,MAQUILLAJE,DELINEADOR PARA HOJOS CEJAS I LAVIOS,20.00,,,1,no.png,0.00,0.00,0.00
0013472,MAQUILLAJE,DELINEADOR PARA LAVIOS VINO PROFUNDO,25.00,,,1,no.png,0.00,0.00,0.00
0013471,MAQUILLAJE,DELINEADOR PARA LAVIOS,25.00,,,1,no.png,0.00,0.00,0.00
0013377,MAQUILLAJE,DELINEADOR A PRUEVA DE AGUA,20.00,,,1,no.png,0.00,0.00,0.00
041554080414,MAQUILLAJE,LAVIAL LIQUIDO,70.00,,,1,no.png,0.00,0.00,0.00
0013349,MAQUILLAJE,MASCARA DE PESTAÑAS A PRUEVA DE AGUA,23.00,,,1,no.png,0.00,0.00,0.00
0013498,MAQUILLAJE,MASCARA ALARGADORA A PRUEVA DE AGUA,32.00,,,1,no.png,0.00,25.00,7.00
0013379,MAQUILLAJE,DELINADOR LIQUIDO A PRUEVA DE AGUA,22.00,,,1,no.png,0.00,0.00,0.00
0013654,MAQUILLAJE,DELINEADOR PERFILADOR DE CEJAS,29.00,,,1,no.png,0.00,0.00,0.00
0013655,MAQUILLAJE,DELINEDOR RETRACTIL PARA CEJAS,35.00,,,0,no.png,0.00,0.00,0.00
041554070989,MAQUILLAJE,LAVIAL COLOR ROJO,70.00,,,1,no.png,0.00,0.00,0.00
7509552877250,MAQUILLAJE,BRILLO LAVIAL,35.00,,,1,no.png,0.00,0.00,0.00
7909189168590,MAQUILLAJE,LAPIZ LAVIAL EFECTO MATE,14.00,,,1,no.png,0.00,0.00,0.00
7909189375370,MAQUILLAJE,LAPIZ LAVIAL EFECTO MATA ESPRY DE PIMIENTA,14.00,,,0,no.png,0.00,0.00,0.00
7909189304158,MAQUILLAJE,LAVIAL LIQUIDO,20.00,,,0,no.png,0.00,0.00,0.00
0013661,MAQUILLAJE,DELINEADOR LIQUIDO PARA HOJOS VERDE METALICO,30.00,,,1,no.png,0.00,0.00,0.00
0013782,MAQUILLAJE,LAVIAL LARGA DURACION,20.00,,,1,no.png,0.00,0.00,0.00
7509552961591,MAQUILLAJE,LAVIAL LIQUIDO BRILLANTE,35.00,,,1,no.png,0.00,0.00,0.00
7909189131105,MAQUILLAJE,MASCARA PARA PESTAÑA,16.00,,,1,no.png,0.00,0.00,0.00
7909189291335,MAQUILLAJE,MASCARA PARA PESTAÑA MULTI BOLUME,16.00,00,00,2,00,0,0.00,0.00
)02=210104319)10=02B4,MAQUILLAJE,DELINEADOR DE HOJOS,27.00,,,1,no.png,0.00,0.00,0.00
)02=210104323)10=01M3,MAQUILLAJE,DELINEADOR E HOJOS COLOR MARRON,27.00,,,2,no.png,0.00,0.00,0.00
)02=200115336)10=H4U0,MAQUILLAJE,LAVIAL INSTRANSFERIBLE DE DOBLE DURACION,40.00,,,1,no.png,0.00,0.00,0.00
)02=200109583)10=F4K0,MAQUILLAJE,MASCARA PARA CEJAS SEMI PERMANENTE,25.00,,,1,no.png,0.00,0.00,0.00
)02=200112748)10=M490,MAQUILLAJE,DELINEADOR LIQUIDO INTENSO,25.00,,,1,no.png,0.00,0.00,0.00
)02=200114125)10=G4P0,MAQUILLAJE,MASCARA MULTI VENEFICIOS DE LARGA DURACION,35.00,,,1,no.png,0.00,0.00,0.00
7909189304141,MAQUILLAJE,LAVIAL LIQUIDO COLOR RECILIEND,20.00,,,1,no.png,0.00,0.00,0.00
7909189304288,MAQUILLAJE,LAVIAL LIQUIDOROSE OSEI,20.00,,,1,no.png,0.00,0.00,0.00
7509552844344,MAQUILLAJE,LAVIAL LIQUIDO MATE,37.00,,,1,no.png,0.00,0.00,0.00
0013141,MAQUILLAJE,MASCARA ALARGADORA A PRUEVA DE AGUA,32.00,,,1,no.png,0.00,0.00,0.00
0013024,MAQUILLAJE,GEL PARA CEJAS MARRON OSCURO,38.00,,,1,no.png,0.00,0.00,0.00
)02=200113296)10=H450,MAQUILLAJE,LAVIAL LIQUIDO IDRA COLOR MATE,28.00,,,1,no.png,0.00,0.00,0.00
)02=200115019)10=G4K0,MAQUILLAJE,LAVIAL LIQUIDO MATE,32.00,,,1,no.png,0.00,0.00,0.00
)02=200106440)10=G4V0,MAQUILLAJE,LAVIAL LIPTINSK,25.00,,,0,no.png,0.00,0.00,0.00
)02=200115014)10=M3B0,MAQUILLAJE,LAVIAL LIQUIDO MATE,32.00,,,1,no.png,0.00,0.00,0.00
)02=200114202)10=G540,MAQUILLAJE,LAVIAL LIQUIDO MATE COLOR INTENZO,25.00,,,1,no.png,0.00,0.00,0.00
7908240868004,MAQUILLAJE,DELINEADOR COLOR PRECICION NEGRO,20.00,,,1,no.png,0.00,0.00,0.00
7908240869940,MAQUILLAJE,DELINEADOR LIQUIDO PARA HOJOS,20.00,,,1,no.png,0.00,0.00,0.00
041554554496,MAQUILLAJE,LAVIAL LIQUIDO MATE INTENSO,68.00,,,1,no.png,0.00,0.00,0.00
0011739,MAQUILLAJE,CORRECTOR EN BARRA,20.00,,,1,no.png,0.00,0.00,0.00
0013506,MAQUILLAJE,LAVIAL EN BARRA COLOR MARRON CHOCOLATE,15.00,,,1,no.png,0.00,0.00,0.00
7509552845761,MAQUILLAJE,LAVIAL LIQUIDO COLOR ELEGANTE,33.00,,,0,no.png,0.00,0.00,0.00
7909189061280,MAQUILLAJE,BRILLO PARA LAVIOS,20.00,,,3,no.png,0.00,0.00,0.00
0014087,MAQUILLAJE,LAVIAL LARGA DUREACION,20.00,,,1,no.png,0.00,0.00,0.00
0013992,MAQUILLAJE,LAVIAL EN GEL EFECTO ESPEJO,25.00,,,1,no.png,0.00,0.00,0.00
0013567,MAQUILLAJE,VASE ANTI EDAD,67.00,,,1,no.png,0.00,0.00,0.00
0013566,MAQUILLAJE,BASE ANTI EDAD,67.00,,,1,no.png,0.00,0.00,0.00
7909189326327,MAQUILLAJE,PERLAS EFECTO ILUMINADOR,40.00,,,2,no.png,0.00,0.00,0.00
0013880,MAQUILLAJE,POLVOS SUELTO UNIVERSAL,64.00,,,2,no.png,0.00,0.00,0.00
7899563279021,MAQUILLAJE,PINCEL PARA CORRECTOR,50.00,,,1,no.png,0.00,0.00,0.00
6934933809734,PAÑITOS UMEDOS,TOALLAS UMEDAS PREMIUN,6.00,,,2,no.png,0.00,0.00,0.00
7758676000604,TOALLAS UMEDAS,TOALLAS HUMEDASBABY DREAM,15.00,,,1,no.png,0.00,0.00,0.00
7750999127204,TOALLITAS UMEDAS,TOALLAS HUMEDAS NINET,15.00,,,0,no.png,0.00,0.00,0.00
7758676000567,TOALLAS UMEDAS,TOALLAS HUMEDAS MIKE CRACK,15.00,,,1,no.png,0.00,0.00,0.00
7909189294268,DESODORANTE,FAR AWAY,22.000,,,1,no.png,0.00,0.00,0.00
7909189269242,DESODORANTE,DESODORANTE IMARI,22.00,,,8,no.png,0.00,0.00,0.00
7908240832715,DESODORANTE,DESODORANTE EN CREMA,25.00,,,1,no.png,0.00,0.00,0.00
0013954,DESODORANTE,EFECTIVE CLINICAL,28.00,,,2,no.png,0.00,0.00,0.00
7909883137762,DESORANTE,PROTECCION CON DESENPEÑO,30.00,,,2,no.png,0.00,0.00,0.00
7909883137731,DESORANTE,ANTI TRANSPIRANTECON ACCION PREVIOTICA,30.00,,,1,no.png,0.00,0.00,0.00
7908240832722,DESODORANTE,CON CREMA IMBICIBLE,28.00,,,3,no.png,0.00,0.00,0.00
7909883137694,DESODORANTE,PROTECCION DESENPEÑO,30.00,,,2,no.png,0.00,0.00,0.00
0013956,DESODORANTE,EFECTIVE ORIGINAL,25.00,,,4,no.png,0.00,0.00,0.00
7909189321292,DESODORANTE,DESODORANTE ANTI TRANSPIRANTE,15.00,,,0.00,no.png,0.00,0.00,0.00
0013580,DESODORANTE,DESODORANTE EN ROLL CIELO,15.00,,,0,no.png,0.00,0.00,0.00
0013315,DESODORANTE,DESODORANTE CORI,15.00,,,1,no.png,0.00,0.00,0.00
0013323,DESODORANTE,DESODORANTE OSADIA,15.00,,,2,no.png,0.00,0.00,0.00
0012314,DESODORANTE,CCORI ROSE,15.00,,,0,no.png,0.00,0.00,0.00
0013955,DESODORANTE,EFECTIVE ACLARANTE,25.00,,,4,no.png,0.00,0.00,0.00
7908132220224,JABON,JABON  FRUTAS ROJAS VERMHELAS,40.00,,,2,00,0.00,0.00,0.00
7908132220194,JABON,JABON DE  FRAMBUESA I PIMIENTA ROSA,40.00,,,1,no.png,0.00,0.00,0.00
7909883201425,JABON,JABON FLOR DR GARDEÑAS,35.00,,,1,no.png,0.00,0.00,0.00
7908132245289,JABON,HOJAS DE LIMON I GUANAVANA,40.00,0,0,2,no.png,0.00,0.00,0.00
7908132275446,JABON,AVELLANA I CASSIS,40.00,,,1,no.png,0.00,0.00,0.00
7750215635049,QUITA ESMALTE,QUITA ESMALTE LIMON,3.00,8.00,0,40,no.png,,0.00,0.00
)02=200113323)10=A580,MAQUILLAJE,PINTA UÑAS,15.00,,,,no.png,0.00,0.00,0.00
7909883137199,PINTA UÑAS,PINTA UÑAS PRO COLOR,27.00,,,1,no.png,0.00,0.00,0.00
7909883137236,ESMALTE DE UÑAS,ESMALTE PRO COLOR,25.00,,,1,no.png,0.00,0.00,0.00
7909883137236,ESMALTE DE UÑAS,ESMALTE PRO COLOR,20.00,,,1,no.png,0.00,0.00,0.00
7909883137236,ESMALTE DE UÑAS,ESMALTE RO COLOR,20.00,,,1,no.png,0.00,0.00,0.00
7909189326853,ESMALTE,ESMALTE COLOR TREND,12.00,,,2,no.png,0.00,0.00,0.00
7909189326938,ESMALTE DE UÑAS,ESMALTE  COLOR FREDN NEGRO,12.00,,,1,no.png,0.00,0.00,0.00
E73,ZAPATILLAS,ZAPATILLAS VERDE CON NARANJA  TALLA 36-37,160.00,,,2,no.png,0.00,0.00,0.00
OFE30,ZAPATILLA,OFE30 OFERTA,30.00,,,0,no.png,0.00,0.00,0.00
ACM20,COCINA A DE CARNE,ABLANDADOR DE CARNE,20.00,,,2,no.png,0.00,0.00,0.00
BA0502,COCINA,BOTELLA AJI,5.00,,,1,no.png,0.00,0.00,0.00
F510,COCINA,CUBIERTO FACUSA,4.00,,40.00,42,no.png,0.00,0.00,0.00
TCH3505,COCINA,SET DE TABLA PARA PICAR DE PLASTICO,35.00,,,1,no.png,0.00,0.00,0.00
POM15,COCINA,BASE PARA OLLAS,15.00,,,2,no.png,0.00,0.00,0.00
PCM28,COCINA,PORTA CUCHARAS,28.00,,,2,no.png,0.00,0.00,0.00
CDM063,COCINA,CUBIERTO DE MADERA,6.00,,,0,no.png,0.00,0.00,0.00
BA0404,COCINA,BOTELLA ATOMIZADOR,4.00,,,19,no.png,0.00,0.00,0.00
RC2323,COCINA,RALLADOR CU,23.00,,,1,no.png,0.00,0.00,0.00
LV2020,MAQUILLAJE,LAVIALES O,20.00,,,9,no.png,0.00,0.00,0.00
EC18V,ESMALTES,ESMALTES V,20.00,,,17,no.png,0.00,0.00,0.00
DNE3LJ,MAQUILLAJE,LINDA LAPIZ N,3.00,,,10.00,no.png,0.00,0.00,0.00
626778063,DEPORTE,CANILLERA EVERVEST,60.00,,,1,no.png,0.00,0.00,0.00
626778063A,DEPORTES,CANILLERA ARIS,45.00,,,3,no.png,0.00,0.00,0.00
BC12R,BOLSAS,BOLSA CIERRE,12.00,,,21,no.png,0.00,0.00,0.00
CRP10,ROPA,COLGADOR ROPA,10.00,28.00,100.00,19,6,52.00,0.00,0.00
7702018265619,AFEITADOR DAMA,GILLETE VENUS,8.00,0,0,16,no.png,0.00,0.00,0.00
2074202601035,PARLANTES,PARLANTE SPEAKER,155.00,,,11,no.png,0.00,0.00,0.00
5118309020263,PARLANTE,MULTIMEDIA ESPEAKER,350.00,,,0,no.png,0.00,0.00,0.00
2201682511077,ESPEJOS,ESPEJO MULTI USO,30.00,,,23,no.png,0.00,0.00,0.00
1204431000304,COCINA,SET STONEWARE,185.00,,,2,no.png,0.00,0.00,0.00
2601792601796,BUZO CONJUNTO,CONJUNTO NIÑO,40.00,112.00,440.00,10,no.png,0.00,0.00,0.00
7753431000035,ESPEJO,ESPEJO PORTA SEPILLO,20.00,,,6,no.png,0.00,0.00,0.00
420178,MOLDE PARA YELO,MOLDE PARA YELO,18.00,,,3,no.png,0.00,0.00,0.00
7798440230240,ESPONJA DE BAÑO,ESPONJA DE BAÑO ESTICH,28.00,,,0,no.png,0.00,0.00,0.00
3023848,CEPILLO,CEPILLO RELAJANTE PARA CABEZA,5.00,,,2,no.png,0.00,0.00,0.00
BC12R,BOLSA CIERRE,BOLSA CIERRE #12,12.00,,,21,no.png,0.00,0.00,0.00
7750308002659,CUCHILLO FACUSA,CUCHILLO FACUSA  INDE.,35.00,,,0,no.png,0.00,0.00,0.00
690100015475,SET UTILES  TINTE,PEINE / DEP. TINTE,10.00,,,3,no.png,0.00,0.00,0.00
7891116139103,COCINA,SET DE CUCHARAS X 3,22.00,,,2,no.png,0.00,0.00,0.00
6736102671865,COCINA,CUCHARON DE TALLARIN,18.00,,,1,no.png,0.00,0.00,0.00
8333666144439,COCINA,ESPATULA,13.00,36.00,,2,no.png,0.00,0.00,0.00
605476,COCINA,COLADOR ESPATULA,12.00,,,4,no.png,0.00,0.00,0.00
Z18027,ESMALTE,ESMALTE FLOWER,10.00,,,7,no.png,0.00,0.00,0.00
SALE0202,COCINA,SET DE SALERO,5.00,,,2,no.png,0.00,0.00,0.00
BLM0303,MANITO DE DUCHA,MANITO DE DUCHA,3.00,8.00,00,50,6,15.00,0.00,0.00
CPPK40,CARTERAS,CARTERAS K,40.00,,,6,no.png,0.00,0.00,0.00
CPPK65,CARTERAS,CARTERAS CORD.,65.00,00,00,10,00,00,0.00,0.00
TRB1941,BRASIER,BRASIER CAPRI OWEN,15.00,42.00,,18,no.png,0.00,0.00,0.00
6968527032383,COCINA,KITCHEN SHEET PARED,8.00,,,8,no.png,0.00,0.00,0.00
PELV,PELUCHES,PELUCHES PEQ.,35.00,,,14,no.png,0.00,0.00,0.00
PELV60,PELUCHES,PELUCHES VARIOS,60.00,,,6,no.png,0.00,0.00,0.00
PELV85,PELUCHES,PELUCHES VARIOS,85.00,,,1,no.png,0.00,0.00,0.00
PELV45,PELUCHES,PELUCHES,45.00,,,7,no.png,0.00,0.00,0.00
PELV70,PELUCHES,PELUCHES VARIOS,70.00,,,11,no.png,0.00,0.00,0.00
CPPK21,CARTERAS TELA,CARTERA . T.,50.00,00,00,3,00,00,0.00,0.00
CPPK222,BOLSO K.,BOLSO C. K.,35.00,,,3,no.png,0.00,0.00,0.00
CPPK2323,CARTERA K.,CARTERA NUDO K.,35.00,,,4,no.png,0.00,0.00,0.00
6920100136666,CALENTADOR DE HOMBRE,CALENTADOR DE HOMBRE,25.00,70.00,,12,no.png,0.00,0.00,0.00
